Fecha;Hora;Precios_Mercado(€/MW);Precio_CO2(€/Tn);Demanda(GWh);Temperatura_max(ºC);Temperatura_min(ºC);Precipitacion(l/m2);Velocidad_media(km/h);Irradiancia
08/11/2020;12:00:00;46.26;25.4;554.060061;20;11.2;0;1.08;564.01
08/11/2020;13:00:00;46.02;25.4;554.060061;20;11.2;0;1.08;499.01
08/11/2020;14:00:00;46.42;25.4;554.060061;20;11.2;0;1.08;449.01
08/11/2020;15:00:00;47.59;25.4;554.060061;20;11.2;0;1.08;367.01
08/11/2020;16:00:00;49.67;25.4;554.060061;20;11.2;0;1.08;266.01
08/11/2020;17:00:00;49.58;25.4;554.060061;20;11.2;0;1.08;96.01
08/11/2020;18:00:00;53.18;25.4;554.060061;20;11.2;0;1.08;0
08/11/2020;19:00:00;60.55;25.4;554.060061;20;11.2;0;1.08;0
08/11/2020;20:00:00;55.96;25.4;554.060061;20;11.2;0;1.08;0
08/11/2020;21:00:00;53.55;25.4;554.060061;20;11.2;0;1.08;0
08/11/2020;22:00:00;51.02;25.4;554.060061;20;11.2;0;1.08;0
08/11/2020;23:00:00;48.5;25.4;554.060061;20;11.2;0;1.08;0
09/11/2020;0:00:00;45.55;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;1:00:00;50.01;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;2:00:00;50;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;3:00:00;47.21;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;4:00:00;47.21;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;5:00:00;46.51;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;6:00:00;46.95;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;7:00:00;45.35;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;8:00:00;50.23;26.54;653.027092;19.4;12.6;0;10.08;28.03
09/11/2020;9:00:00;54.18;26.54;653.027092;19.4;12.6;0;10.08;56
09/11/2020;10:00:00;52.8;26.54;653.027092;19.4;12.6;0;10.08;48
09/11/2020;11:00:00;52.97;26.54;653.027092;19.4;12.6;0;10.08;67
09/11/2020;12:00:00;52.39;26.54;653.027092;19.4;12.6;0;10.08;64
09/11/2020;13:00:00;50.82;26.54;653.027092;19.4;12.6;0;10.08;76
09/11/2020;14:00:00;50;26.54;653.027092;19.4;12.6;0;10.08;63
09/11/2020;15:00:00;50.12;26.54;653.027092;19.4;12.6;0;10.08;330.01
09/11/2020;16:00:00;47.56;26.54;653.027092;19.4;12.6;0;10.08;118
09/11/2020;17:00:00;50.01;26.54;653.027092;19.4;12.6;0;10.08;51
09/11/2020;18:00:00;53.01;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;19:00:00;62.38;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;20:00:00;57.85;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;21:00:00;53.67;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;22:00:00;52.8;26.54;653.027092;19.4;12.6;0;10.08;0
09/11/2020;23:00:00;47.55;26.54;653.027092;19.4;12.6;0;10.08;0
10/11/2020;0:00:00;44.55;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;1:00:00;46.03;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;2:00:00;44.57;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;3:00:00;41.88;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;4:00:00;40.86;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;5:00:00;39.55;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;6:00:00;38.59;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;7:00:00;40.43;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;8:00:00;42.59;26.22;676.275435;19.6;14;0.2;9;33.06
10/11/2020;9:00:00;46.3;26.22;676.275435;19.6;14;0.2;9;204.01
10/11/2020;10:00:00;44.63;26.22;676.275435;19.6;14;0.2;9;366.01
10/11/2020;11:00:00;42.1;26.22;676.275435;19.6;14;0.2;9;485.01
10/11/2020;12:00:00;43.97;26.22;676.275435;19.6;14;0.2;9;557.01
10/11/2020;13:00:00;45.49;26.22;676.275435;19.6;14;0.2;9;576.01
10/11/2020;14:00:00;41.7;26.22;676.275435;19.6;14;0.2;9;517.01
10/11/2020;15:00:00;37.3;26.22;676.275435;19.6;14;0.2;9;417.01
10/11/2020;16:00:00;34.8;26.22;676.275435;19.6;14;0.2;9;263.01
10/11/2020;17:00:00;38.19;26.22;676.275435;19.6;14;0.2;9;90.01
10/11/2020;18:00:00;45.25;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;19:00:00;51.82;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;20:00:00;49;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;21:00:00;49.28;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;22:00:00;47.82;26.22;676.275435;19.6;14;0.2;9;0
10/11/2020;23:00:00;45.5;26.22;676.275435;19.6;14;0.2;9;0
11/11/2020;0:00:00;41.55;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;1:00:00;43.12;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;2:00:00;41.48;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;3:00:00;40.32;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;4:00:00;40.09;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;5:00:00;40.5;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;6:00:00;41.75;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;7:00:00;41.8;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;8:00:00;45.95;26.12;682.568105;24.8;14.3;0;7.92;31.26
11/11/2020;9:00:00;47.21;26.12;682.568105;24.8;14.3;0;7.92;201.01
11/11/2020;10:00:00;46.6;26.12;682.568105;24.8;14.3;0;7.92;357.01
11/11/2020;11:00:00;46.41;26.12;682.568105;24.8;14.3;0;7.92;478.01
11/11/2020;12:00:00;45.58;26.12;682.568105;24.8;14.3;0;7.92;552.01
11/11/2020;13:00:00;45;26.12;682.568105;24.8;14.3;0;7.92;572.01
11/11/2020;14:00:00;45.05;26.12;682.568105;24.8;14.3;0;7.92;512.01
11/11/2020;15:00:00;44.82;26.12;682.568105;24.8;14.3;0;7.92;416.01
11/11/2020;16:00:00;45.16;26.12;682.568105;24.8;14.3;0;7.92;259.01
11/11/2020;17:00:00;46.34;26.12;682.568105;24.8;14.3;0;7.92;88.01
11/11/2020;18:00:00;49.97;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;19:00:00;52.72;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;20:00:00;50.98;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;21:00:00;50.57;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;22:00:00;47.96;26.12;682.568105;24.8;14.3;0;7.92;0
11/11/2020;23:00:00;45.9;26.12;682.568105;24.8;14.3;0;7.92;0
12/11/2020;0:00:00;43.04;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;1:00:00;40.67;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;2:00:00;40.05;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;3:00:00;37.19;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;4:00:00;37.02;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;5:00:00;39.55;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;6:00:00;40.88;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;7:00:00;41.46;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;8:00:00;46.48;25.91;682.067762;23.5;16.1;0;6.84;30.34
12/11/2020;9:00:00;48.05;25.91;682.067762;23.5;16.1;0;6.84;184.01
12/11/2020;10:00:00;47.89;25.91;682.067762;23.5;16.1;0;6.84;355.01
12/11/2020;11:00:00;47.21;25.91;682.067762;23.5;16.1;0;6.84;437.01
12/11/2020;12:00:00;46.43;25.91;682.067762;23.5;16.1;0;6.84;530.01
12/11/2020;13:00:00;47.14;25.91;682.067762;23.5;16.1;0;6.84;546.01
12/11/2020;14:00:00;47.14;25.91;682.067762;23.5;16.1;0;6.84;497.01
12/11/2020;15:00:00;45.98;25.91;682.067762;23.5;16.1;0;6.84;355.01
12/11/2020;16:00:00;45.71;25.91;682.067762;23.5;16.1;0;6.84;168
12/11/2020;17:00:00;46.43;25.91;682.067762;23.5;16.1;0;6.84;68
12/11/2020;18:00:00;49.26;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;19:00:00;50.05;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;20:00:00;48.73;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;21:00:00;47.89;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;22:00:00;45.05;25.91;682.067762;23.5;16.1;0;6.84;0
12/11/2020;23:00:00;42.55;25.91;682.067762;23.5;16.1;0;6.84;0
13/11/2020;0:00:00;39.55;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;1:00:00;37.02;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;2:00:00;35.54;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;3:00:00;32.25;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;4:00:00;32.05;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;5:00:00;32.1;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;6:00:00;32.1;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;7:00:00;32.42;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;8:00:00;37.69;26.27;677.454174;22.3;12.9;0;6.12;23.42
13/11/2020;9:00:00;41.25;26.27;677.454174;22.3;12.9;0;6.12;166
13/11/2020;10:00:00;41.97;26.27;677.454174;22.3;12.9;0;6.12;320.01
13/11/2020;11:00:00;41.29;26.27;677.454174;22.3;12.9;0;6.12;312
13/11/2020;12:00:00;41.96;26.27;677.454174;22.3;12.9;0;6.12;493.01
13/11/2020;13:00:00;42.04;26.27;677.454174;22.3;12.9;0;6.12;538.01
13/11/2020;14:00:00;41.3;26.27;677.454174;22.3;12.9;0;6.12;498.01
13/11/2020;15:00:00;41.3;26.27;677.454174;22.3;12.9;0;6.12;379.01
13/11/2020;16:00:00;39.46;26.27;677.454174;22.3;12.9;0;6.12;252.01
13/11/2020;17:00:00;37.67;26.27;677.454174;22.3;12.9;0;6.12;81
13/11/2020;18:00:00;41.31;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;19:00:00;44.56;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;20:00:00;41.29;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;21:00:00;41.29;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;22:00:00;39.6;26.27;677.454174;22.3;12.9;0;6.12;0
13/11/2020;23:00:00;32.25;26.27;677.454174;22.3;12.9;0;6.12;0
14/11/2020;0:00:00;35;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;1:00:00;30.25;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;2:00:00;26.85;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;3:00:00;22.25;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;4:00:00;18.09;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;5:00:00;10;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;6:00:00;8;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;7:00:00;8.41;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;8:00:00;8.41;26.27;607.579992;22.1;15.4;0;1.08;11
14/11/2020;9:00:00;10.8;26.27;607.579992;22.1;15.4;0;1.08;93
14/11/2020;10:00:00;16.99;26.27;607.579992;22.1;15.4;0;1.08;318.01
14/11/2020;11:00:00;19.54;26.27;607.579992;22.1;15.4;0;1.08;342
14/11/2020;12:00:00;17.92;26.27;607.579992;22.1;15.4;0;1.08;539.01
14/11/2020;13:00:00;22.75;26.27;607.579992;22.1;15.4;0;1.08;528.01
14/11/2020;14:00:00;20;26.27;607.579992;22.1;15.4;0;1.08;180
14/11/2020;15:00:00;21.57;26.27;607.579992;22.1;15.4;0;1.08;88
14/11/2020;16:00:00;19.4;26.27;607.579992;22.1;15.4;0;1.08;106
14/11/2020;17:00:00;23.8;26.27;607.579992;22.1;15.4;0;1.08;52
14/11/2020;18:00:00;29.3;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;19:00:00;35.27;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;20:00:00;41;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;21:00:00;43.02;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;22:00:00;43;26.27;607.579992;22.1;15.4;0;1.08;0
14/11/2020;23:00:00;41.37;26.27;607.579992;22.1;15.4;0;1.08;0
15/11/2020;0:00:00;41.35;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;1:00:00;40.93;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;2:00:00;35;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;3:00:00;31.5;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;4:00:00;31.5;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;5:00:00;31.3;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;6:00:00;31.5;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;7:00:00;38.09;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;8:00:00;41.43;26.27;554.066774;23.9;14.5;0;21.96;12
15/11/2020;9:00:00;42.97;26.27;554.066774;23.9;14.5;0;21.96;185.01
15/11/2020;10:00:00;43.71;26.27;554.066774;23.9;14.5;0;21.96;342.01
15/11/2020;11:00:00;44.87;26.27;554.066774;23.9;14.5;0;21.96;462.01
15/11/2020;12:00:00;43.55;26.27;554.066774;23.9;14.5;0;21.96;528.01
15/11/2020;13:00:00;43.55;26.27;554.066774;23.9;14.5;0;21.96;551.01
15/11/2020;14:00:00;45.19;26.27;554.066774;23.9;14.5;0;21.96;493.01
15/11/2020;15:00:00;43.95;26.27;554.066774;23.9;14.5;0;21.96;394.01
15/11/2020;16:00:00;42.89;26.27;554.066774;23.9;14.5;0;21.96;248.01
15/11/2020;17:00:00;44.87;26.27;554.066774;23.9;14.5;0;21.96;65.02
15/11/2020;18:00:00;47.43;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;19:00:00;51.9;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;20:00:00;51;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;21:00:00;51;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;22:00:00;50.14;26.27;554.066774;23.9;14.5;0;21.96;0
15/11/2020;23:00:00;45.99;26.27;554.066774;23.9;14.5;0;21.96;0
16/11/2020;0:00:00;45.17;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;1:00:00;44.94;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;2:00:00;43.02;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;3:00:00;42.14;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;4:00:00;42.05;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;5:00:00;41.93;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;6:00:00;42.67;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;7:00:00;43.8;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;8:00:00;45;27.36;657.654988;19.9;11.4;0;10.08;11
16/11/2020;9:00:00;46.87;27.36;657.654988;19.9;11.4;0;10.08;179.01
16/11/2020;10:00:00;45.98;27.36;657.654988;19.9;11.4;0;10.08;335.01
16/11/2020;11:00:00;44.95;27.36;657.654988;19.9;11.4;0;10.08;455.01
16/11/2020;12:00:00;44.09;27.36;657.654988;19.9;11.4;0;10.08;530.01
16/11/2020;13:00:00;44.78;27.36;657.654988;19.9;11.4;0;10.08;546.01
16/11/2020;14:00:00;42.95;27.36;657.654988;19.9;11.4;0;10.08;492.01
16/11/2020;15:00:00;42.72;27.36;657.654988;19.9;11.4;0;10.08;388.01
16/11/2020;16:00:00;43.28;27.36;657.654988;19.9;11.4;0;10.08;243.01
16/11/2020;17:00:00;43.8;27.36;657.654988;19.9;11.4;0;10.08;63.22
16/11/2020;18:00:00;47.25;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;19:00:00;50;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;20:00:00;49.51;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;21:00:00;47.97;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;22:00:00;47;27.36;657.654988;19.9;11.4;0;10.08;0
16/11/2020;23:00:00;45.05;27.36;657.654988;19.9;11.4;0;10.08;0
17/11/2020;0:00:00;42.16;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;1:00:00;35.89;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;2:00:00;33.39;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;3:00:00;31.9;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;4:00:00;30.25;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;5:00:00;30.25;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;6:00:00;32.68;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;7:00:00;39.03;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;8:00:00;46.07;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;9:00:00;48.39;26.63;677.090085;18.7;8.5;0;6.84;177.01
17/11/2020;10:00:00;45.98;26.63;677.090085;18.7;8.5;0;6.84;331.01
17/11/2020;11:00:00;43.86;26.63;677.090085;18.7;8.5;0;6.84;453.01
17/11/2020;12:00:00;42.73;26.63;677.090085;18.7;8.5;0;6.84;528.01
17/11/2020;13:00:00;41.42;26.63;677.090085;18.7;8.5;0;6.84;545.01
17/11/2020;14:00:00;41.8;26.63;677.090085;18.7;8.5;0;6.84;485.01
17/11/2020;15:00:00;42.55;26.63;677.090085;18.7;8.5;0;6.84;391.01
17/11/2020;16:00:00;43.08;26.63;677.090085;18.7;8.5;0;6.84;241.01
17/11/2020;17:00:00;44.75;26.63;677.090085;18.7;8.5;0;6.84;62.29
17/11/2020;18:00:00;46.97;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;19:00:00;49.95;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;20:00:00;51.69;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;21:00:00;52.55;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;22:00:00;50.51;26.63;677.090085;18.7;8.5;0;6.84;0
17/11/2020;23:00:00;48.14;26.63;677.090085;18.7;8.5;0;6.84;0
18/11/2020;0:00:00;45.19;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;1:00:00;40.95;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;2:00:00;38;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;3:00:00;36.55;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;4:00:00;36.15;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;5:00:00;32.4;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;6:00:00;32.02;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;7:00:00;33.4;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;8:00:00;41.7;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;9:00:00;42.16;27.18;682.05863;19;8.2;0;5.04;173.01
18/11/2020;10:00:00;42.39;27.18;682.05863;19;8.2;0;5.04;329.01
18/11/2020;11:00:00;39.05;27.18;682.05863;19;8.2;0;5.04;451.01
18/11/2020;12:00:00;37.55;27.18;682.05863;19;8.2;0;5.04;524.01
18/11/2020;13:00:00;37.51;27.18;682.05863;19;8.2;0;5.04;483.01
18/11/2020;14:00:00;35.97;27.18;682.05863;19;8.2;0;5.04;309
18/11/2020;15:00:00;35.27;27.18;682.05863;19;8.2;0;5.04;251
18/11/2020;16:00:00;36.55;27.18;682.05863;19;8.2;0;5.04;223.01
18/11/2020;17:00:00;37.31;27.18;682.05863;19;8.2;0;5.04;47.8
18/11/2020;18:00:00;42.16;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;19:00:00;47.56;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;20:00:00;48.11;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;21:00:00;45.15;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;22:00:00;42.22;27.18;682.05863;19;8.2;0;5.04;0
18/11/2020;23:00:00;39.95;27.18;682.05863;19;8.2;0;5.04;0
19/11/2020;0:00:00;37.83;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;1:00:00;36.9;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;2:00:00;34.81;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;3:00:00;32.61;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;4:00:00;32.41;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;5:00:00;31.64;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;6:00:00;32.61;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;7:00:00;36.2;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;8:00:00;42.97;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;9:00:00;45.76;26.35;682.444756;18.6;8.8;0;6.84;169.01
19/11/2020;10:00:00;44.94;26.35;682.444756;18.6;8.8;0;6.84;323.01
19/11/2020;11:00:00;43.92;26.35;682.444756;18.6;8.8;0;6.84;440.01
19/11/2020;12:00:00;42.67;26.35;682.444756;18.6;8.8;0;6.84;517.01
19/11/2020;13:00:00;42.67;26.35;682.444756;18.6;8.8;0;6.84;508.01
19/11/2020;14:00:00;43.49;26.35;682.444756;18.6;8.8;0;6.84;465.01
19/11/2020;15:00:00;42.8;26.35;682.444756;18.6;8.8;0;6.84;361.01
19/11/2020;16:00:00;42.95;26.35;682.444756;18.6;8.8;0;6.84;228.01
19/11/2020;17:00:00;43.05;26.35;682.444756;18.6;8.8;0;6.84;57.32
19/11/2020;18:00:00;46.87;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;19:00:00;49.37;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;20:00:00;49;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;21:00:00;48.18;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;22:00:00;45.14;26.35;682.444756;18.6;8.8;0;6.84;0
19/11/2020;23:00:00;42.22;26.35;682.444756;18.6;8.8;0;6.84;0
20/11/2020;0:00:00;38.05;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;1:00:00;35.99;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;2:00:00;33.48;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;3:00:00;31.91;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;4:00:00;30.4;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;5:00:00;30.49;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;6:00:00;31.03;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;7:00:00;32.31;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;8:00:00;33.4;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;9:00:00;35.27;26.74;680.288003;18.2;7.8;0;10.08;124
20/11/2020;10:00:00;39.89;26.74;680.288003;18.2;7.8;0;10.08;116
20/11/2020;11:00:00;40.51;26.74;680.288003;18.2;7.8;0;10.08;325
20/11/2020;12:00:00;41.12;26.74;680.288003;18.2;7.8;0;10.08;229
20/11/2020;13:00:00;40.22;26.74;680.288003;18.2;7.8;0;10.08;170
20/11/2020;14:00:00;43.02;26.74;680.288003;18.2;7.8;0;10.08;190
20/11/2020;15:00:00;43.02;26.74;680.288003;18.2;7.8;0;10.08;115
20/11/2020;16:00:00;40.05;26.74;680.288003;18.2;7.8;0;10.08;91
20/11/2020;17:00:00;42.05;26.74;680.288003;18.2;7.8;0;10.08;45.82
20/11/2020;18:00:00;48.69;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;19:00:00;50.98;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;20:00:00;50.86;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;21:00:00;50;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;22:00:00;49.28;26.74;680.288003;18.2;7.8;0;10.08;0
20/11/2020;23:00:00;47.26;26.74;680.288003;18.2;7.8;0;10.08;0
21/11/2020;0:00:00;44.77;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;1:00:00;42.67;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;2:00:00;40.39;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;3:00:00;36.06;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;4:00:00;33.55;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;5:00:00;33.3;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;6:00:00;33.55;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;7:00:00;37.85;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;8:00:00;38.79;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;9:00:00;39.55;26.74;610.17453;19.3;6.8;0;6.84;60
21/11/2020;10:00:00;40.37;26.74;610.17453;19.3;6.8;0;6.84;71
21/11/2020;11:00:00;39.15;26.74;610.17453;19.3;6.8;0;6.84;193
21/11/2020;12:00:00;40.24;26.74;610.17453;19.3;6.8;0;6.84;119
21/11/2020;13:00:00;41.32;26.74;610.17453;19.3;6.8;0;6.84;97
21/11/2020;14:00:00;41.05;26.74;610.17453;19.3;6.8;0;6.84;131
21/11/2020;15:00:00;41.05;26.74;610.17453;19.3;6.8;0;6.84;160
21/11/2020;16:00:00;38.38;26.74;610.17453;19.3;6.8;0;6.84;88
21/11/2020;17:00:00;41.56;26.74;610.17453;19.3;6.8;0;6.84;34.91
21/11/2020;18:00:00;48.41;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;19:00:00;50.75;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;20:00:00;50.51;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;21:00:00;51.8;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;22:00:00;51.48;26.74;610.17453;19.3;6.8;0;6.84;0
21/11/2020;23:00:00;49.75;26.74;610.17453;19.3;6.8;0;6.84;0
22/11/2020;0:00:00;46.48;26.74;573.178309;17.1;11.1;1;6.12;0
22/11/2020;1:00:00;46.55;26.74;573.178309;17.1;11.1;1;6.12;0
22/11/2020;2:00:00;44.52;26.74;573.178309;17.1;11.1;1;6.12;0
22/11/2020;3:00:00;42.9;26.74;573.178309;17.1;11.1;1;6.12;0
22/11/2020;4:00:00;41.03;26.74;573.178309;17.1;11.1;1;6.12;0
22/11/2020;5:00:00;40.07;26.74;573.178309;17.1;11.1;1;6.12;0
